name,uid,old_name,duplicate of,needs invert,original uid,category,noun,preposition,who,what,where,when,which,lens,context,examples,terminology,source row,needs review,notes,source file,last modified,last modified by,created by,legacy uid,trash,created,name history,record_id,Analysis,Analysis 2
opinion of public provider,recYf05lZQzB7fzho,positive perception of public healthcare provider,,,,attitude,opinion,of,,public provider,,,,cultural,,,,198,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,c6f8a12a-7232-477d-9db1-263e1a1b1091,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
opinion of public provider

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
positive perception of public healthcare provider",recYf05lZQzB7fzho,,
opinion of public sputum microscopy services | provider (private),recAZnGeV29JQQrjS,positive perception of sputum microscopy services from public healthcare providers by private healthcare providers,,,,attitude,opinion,of,provider (private),public sputum microscopy services,,,,cultural, | provider (private),,,199,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,665e731c-0b44-4bef-a637-194ca7c4dbdd,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
opinion of public sputum microscopy services | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
positive perception of sputum microscopy services from public healthcare providers by private healthcare providers",recAZnGeV29JQQrjS,,
opinion of public X-ray services | provider (private),reck97iFT78Qsj9SE,positive perception of x-ray services from public healthcare providers by private healthcare providers,,,,attitude,opinion,of,provider (private),public X-ray services,,,,cultural, | provider (private),,,200,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,0e30864f-81e7-495e-8f52-86a31ac601a3,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
opinion of public X-ray services | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
positive perception of x-ray services from public healthcare providers by private healthcare providers",reck97iFT78Qsj9SE,,
practice of identifying unreported cases in medical records | 'mopping up',recv2H3ncImKrIDdm,"practice of searching hospital records for unreported closed cases (""mopping up"")",,,,action/event,practice,of,,identifying unreported cases in medical records,,,,social, | 'mopping up',,mopping up,201,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,67a218b5-0e23-42f9-8708-0e7618069b7d,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
practice of identifying unreported cases in medical records | 'mopping up'

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
practice of searching hospital records for unreported closed cases (""mopping up"")",recv2H3ncImKrIDdm,,
preference for alternative/ayurvedic provider,recd1AX1gGobW86qr,preference for alternative/ayurvedic healthcare providers,,,,attitude,preference,for,,alternative/ayurvedic provider,,,,individual/human,,,,202,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,5a57dce6-50b8-428c-92fc-397f04d2d22c,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for alternative/ayurvedic provider

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for alternative/ayurvedic healthcare providers",recd1AX1gGobW86qr,,
preference for chest X-ray | provider (private),recWrxy47vb2K2Voy,preference for chest X-rays by private healthcare providers,,,,attitude,preference,for,provider (private),chest X-ray,,,,individual/human, | provider (private),,,203,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,b869a489-e490-43a4-b479-80249841c67d,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for chest X-ray | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for chest X-rays by private healthcare providers",recWrxy47vb2K2Voy,,
preference for cultured sputum test | provider (private),rec2nf1koYJ9ZVLRU,preference for cultured sputum tests by private healthcare providers,,,,attitude,preference,for,provider (private),cultured sputum test,,,,individual/human, | provider (private),,,204,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,0a88a839-93e4-4331-9044-19e6751da787,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for cultured sputum test | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for cultured sputum tests by private healthcare providers",rec2nf1koYJ9ZVLRU,,
preference for GeneXpert | provider (private),recVwT1FGFF0q4ldX,preference for GeneXpert by private healthcare providers,,,,attitude,preference,for,provider (private),GeneXpert,,,,individual/human, | provider (private),,,205,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,0f16b912-449c-41d0-9246-b8399698c8bc,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for GeneXpert | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for GeneXpert by private healthcare providers",recVwT1FGFF0q4ldX,,
preference for antibiotics without TB test | provider (private),recADgO2eUC7DTpn6,preference for managing TB with antibiotics rather than tests by private healthcare providers,,,,attitude,preference,for,provider (private),antibiotics without TB test,,,,individual/human, | provider (private),,,206,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,b85316ed-2c4b-4fec-8ac2-5e2b17b5bd22,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for antibiotics without TB test | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for managing TB with antibiotics rather than tests by private healthcare providers",recADgO2eUC7DTpn6,,
preference for Mycobacteria Growth Indicator Tube | provider (private) | 'MGIT',recYUbDlaJRDFV56T,preference for Mycobacteria Growth Indicator Tube (MGIT) tests by private healthcare providers,,,,attitude,preference,for,provider (private),Mycobacteria Growth Indicator Tube,,,,individual/human, | provider (private) | 'MGIT',,MGIT,207,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,e1044fdc-5479-4bc3-9e80-dcb29ab977d6,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for Mycobacteria Growth Indicator Tube | provider (private) | 'MGIT'

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for Mycobacteria Growth Indicator Tube (MGIT) tests by private healthcare providers",recYUbDlaJRDFV56T,,
preference for private provider,recKStxnnxo9HOaeM,preference for private healthcare providers,,,,attitude,preference,for,,private provider,,,,social,,,,208,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,29acfe30-cfb7-45f3-8901-79381dc0c20f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for private provider

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for private healthcare providers",recKStxnnxo9HOaeM,,
preference for public provider,rec4UpPv86QS4iI33,preference for public healthcare providers,,,,attitude,preference,for,,public provider,,,,social,,,,209,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,9342702c-a404-4941-ab89-f6323652397b,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for public provider

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for public healthcare providers",rec4UpPv86QS4iI33,,
preference for smear microscopy | provider (private),reczms4Z0MF4crGsY,preference for smear microscopy by private healthcare providers,,,,attitude,preference,for,provider (private),smear microscopy,,,,individual/human, | provider (private),,,210,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,c43216fe-539d-4353-8500-d94d1069a0fb,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for smear microscopy | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for smear microscopy by private healthcare providers",reczms4Z0MF4crGsY,,
preference for self-medication,rec9kisuZWkLruv55,preference to self-medicate,,,,attitude,preference,for,,self-medication,,,,individual/human,,,,211,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,8d5c17db-ba06-4ef8-a4fc-8b7e8f525cc8,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference for self-medication

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
preference to self-medicate",rec9kisuZWkLruv55,,
prevalence of multidrug-resistant TB | 'MDRTB',recWDCWgmPh2lEC2l,prevalence of multidrug-resistant (MDR) TB,,,,action/event,prevalence,of,,multidrug-resistant TB,,,,social, | 'MDRTB',,MDRTB,212,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,6d82a5a8-90ef-4961-93a4-fae36f9b2000,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
prevalence of multidrug-resistant TB | 'MDRTB'

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
prevalence of multidrug-resistant (MDR) TB",recWDCWgmPh2lEC2l,,
awareness of Revised National TB Control Program | provider (private) | India | 'RNTCP',recnuuN6MVuATEDMZ,private healthcare provider's awareness of Revised National TB Control Program in India (RNTCP),,,,knowledge,awareness,of,provider (private),Revised National TB Control Program,India,,,individual/human, | provider (private) | India | 'RNTCP',,RNTCP,213,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,72c61c8a-bce9-4eed-9a04-64993d755b6f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
awareness of Revised National TB Control Program | provider (private) | India | 'RNTCP'

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
private healthcare provider's awareness of Revised National TB Control Program in India (RNTCP)",recnuuN6MVuATEDMZ,,
fear of negative reaction from patient to a TB diagnosis | provider (private),recK4QWDlszy9hOJ4,private healthcare provider's fear of patient reacting negatively to a TB diagnosis,,,,emotion,fear,of,provider (private),negative reaction from patient to a TB diagnosis,,,,social, | provider (private),,,214,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,12b35613-dd8d-490d-95e6-84a6f7ba0537,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
fear of negative reaction from patient to a TB diagnosis | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
private healthcare provider's fear of patient reacting negatively to a TB diagnosis",recK4QWDlszy9hOJ4,,
willingness to cooperate with the government | provider (private),recJiDCxHK9Gzp086,private healthcare provider's positive attitude towards cooperating with the government,,,,attitude,willingness,to,provider (private),cooperate with the government,,,,governmental/political, | provider (private),,,215,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,afadb3f4-62ab-45a3-a558-6d788edb245d,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
willingness to cooperate with the government | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
private healthcare provider's positive attitude towards cooperating with the government",recJiDCxHK9Gzp086,,
familiarity with TB status notification methods | provider (private),recf85W48NA0oqGhp,private healthcare providers' awareness of notification methods,,,,knowledge,familiarity,with,provider (private),TB status notification methods,,,,digital, | provider (private),,,216,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,89b5b9da-9722-48b2-9e83-d2cb15277054,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
familiarity with TB status notification methods | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
private healthcare providers' awareness of notification methods",recf85W48NA0oqGhp,,
suspicion of drug-resistant TB infection | provider (any),recG3kyKEMKUi30ZR,provider's suspicion of drug-resistant TB in patient,,,,attitude,suspicion,of,provider (any),drug-resistant TB infection,,,,individual/human, | provider (any),,,217,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,12d02266-6cb7-4da3-b1f4-7758d3981cda,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
suspicion of drug-resistant TB infection | provider (any)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
provider's suspicion of drug-resistant TB in patient",recG3kyKEMKUi30ZR,,
delay in notifying providers and policymakers,recxlNMtPmKR8HeH5,delay in providing timely information to providers and policymakers,,,,time,delay,in,,notifying providers and policymakers,,,,social,,,,218,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,bb7d76a3-9245-40c8-af51-b9784a3697b2,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
delay in notifying providers and policymakers

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
delay in providing timely information to providers and policymakers",recxlNMtPmKR8HeH5,,
distance from private provider,recoHFL7o656bWOjw,distance from private healthcare provider,,,,measurement,distance,from,,private provider,,,,social,,,,219,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,2fb34669-92e9-4deb-8ed3-04b41b416a5f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
distance from private provider

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
distance from private healthcare provider",recoHFL7o656bWOjw,,
distance from public provider,rec8UWjHnRBLeq9n2,distance from public healthcare provider,,,,measurement,distance,from,,public provider,,,,social,,,,220,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,59663e7f-d3ea-4e3a-b09f-978aee5d3156,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
distance from public provider

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
distance from public healthcare provider",rec8UWjHnRBLeq9n2,,
support received from others | psychosocial,rec8oinfKCMTyTQ9B,access to psychosocial support,,,,resource,support received,from,,others,,,psychosocial,social, | psychosocial,,,221,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,9932e399-5f36-4d5f-b001-0462d7dbb6cb,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
support received from others | psychosocial

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
access to psychosocial support",rec8oinfKCMTyTQ9B,,
spending on healthcare | government,recRgpWOiwjFYks2i,public spending on healthcare,,,,money,spending,on,government,healthcare,,,,financial, | government,,,222,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,08c4f70e-4f43-44b0-9441-af0d6655fb93,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
spending on healthcare | government

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
public spending on healthcare",recRgpWOiwjFYks2i,,
spending on medical education subsidies | government,recpHknWMPVwQM9vw,public subsidies for medical education,,,,money,spending,on,government,medical education subsidies,,,,financial, | government,,,223,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,3b744888-8583-43ce-a5f3-1f0b5ee9bc56,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
spending on medical education subsidies | government

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
public subsidies for medical education",recpHknWMPVwQM9vw,,
quality of private healthcare,rec5E7aNhLO6T3gg1,quality of care from private healthcare providers,,,,state,quality,of,,private healthcare,,,,social,,,,224,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,3784664f-e5b4-4038-b107-e661d7692f4c,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of private healthcare

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of care from private healthcare providers",rec5E7aNhLO6T3gg1,,
quality of communication between private providers,recAtCWp2Su2SR5yT,quality of communication between private healthcare providers and patients,,,,state,quality,of,,communication between private providers,,,,social,,,,225,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,9bbf8e4f-ca18-4ae6-acee-2f8c51c81e85,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of communication between private providers

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of communication between private healthcare providers and patients",recAtCWp2Su2SR5yT,,
strength of patient-physician relationship,recBa98B91rMn8O8g,quality of doctor-patient relationship,,,,state,strength,of,,patient-physician relationship,,,,social,,,,226,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,354a3c67-9d00-41b3-a62b-f5a3fdade54f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
strength of patient-physician relationship

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of doctor-patient relationship",recBa98B91rMn8O8g,,
,recbANVuyBoIygD74,quality of health education,effectiveness of health education and communication,,recTvMGgiOhLU1UqL,,,,,,,,,,,,,227,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,29283d90-fb35-47fb-80b0-1cc76f51b14c,,10/6/2022 7:46am,,recbANVuyBoIygD74,,
quality of TB services,rec4mn5qrYafFmqLs,quality of TB services,,,,state,quality,of,,TB services,,,,social,,,,228,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,72ef341c-c298-41e6-aac3-a2e88f707a9f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of TB services

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of TB services",rec4mn5qrYafFmqLs,,
effectiveness of TB treatment,recJiBGRIkjhV1IHG,quality of TB treatment,,,,action/event,effectiveness,of,,TB treatment,,,,social,,,,229,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,4a2e25e5-bc32-48e3-85a6-16fa33f50317,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
effectiveness of TB treatment

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
quality of TB treatment",recJiBGRIkjhV1IHG,,
practice of referral to the public TB program | provider (private),recHmWVNtJIXosjPx,referral to the national TB program by private healthcare providers,,,,action/event,practice,of,provider (private),referral to the public TB program,,,,social, | provider (private),,,230,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,371f1ecb-044d-429b-b41f-ea4bf8610781,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
practice of referral to the public TB program | provider (private)

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
referral to the national TB program by private healthcare providers",recHmWVNtJIXosjPx,,
spending on healthcare system,recI7ceZSoUe2QjPO,resources allocated to national health system,,,,money,spending,on,,healthcare system,,,,governmental/political,,,,231,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,24056fbc-2143-4e83-bf6e-2fa50713959f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
spending on healthcare system

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
resources allocated to national health system",recI7ceZSoUe2QjPO,,
,recjP7gbzWhAMCbfF,Revised National TB Control Program in India (RNTCP),level of centralized TB prevention and control,,recoywWfq8Xf4gZmi,,,,,,,,,,,,,232,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,41d50e51-b192-4278-ace4-1097f67f4ce2,,10/6/2022 7:46am,,recjP7gbzWhAMCbfF,,
use of non-specific TB treatments,rectcMFnJJtzCPUkv,number of rounds of broad-spectrum antibiotics and other non-specific TB therapies,,,,resource,use,of,,non-specific TB treatments,,,,social,,broad-spectrum antibiotics,,233,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,4d1549c2-17c2-4e65-a870-d015142a4e3f,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
use of non-specific TB treatments

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
number of rounds of broad-spectrum antibiotics and other non-specific TB therapies",rectcMFnJJtzCPUkv,,
,recQvognmFaeSO3lN,rural setting,,,,,,,,,,,,,,,,234,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,1e6fc37a-a06c-419c-a4db-d4df412b6790,checked,10/6/2022 7:46am,,recQvognmFaeSO3lN,,
capacity to private providers,recwVUArFipcszwky,scale and capacity of private healthcare providers,,,,power,capacity,to,,private providers,,,,social,,,,235,,,AESOP_12_articles,2/28/2023 1:30pm,L Fahn-Lai,L Fahn-Lai,2a1ecdc5-6cf3-4975-93af-935c4407182c,,10/6/2022 7:46am,"2022-12-15T16:51:13.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
capacity to private providers

2022-10-06T11:46:03.000Z Philip Fahn-Lai usrUrcoRcQq4ccfL2
scale and capacity of private healthcare providers",recwVUArFipcszwky,,
